DATA,CODIGO,ALMOXARIFADO,QUANTIDADE,UNITCOST,VALOR,LATITUDE,LONGITUDE
2021-01-02,MED_000085,City01,19936.6436615782,10.485953128613602,209054.71097718045,-12.0956,-45.7866
2021-01-02,MED_000053,City02,3152.3878082346596,1.008575748943862,3179.4218946517717,-10.7171,-43.6302
2021-01-02,MED_000080,City01,57712.96001863532,2.5048832374134427,144564.22613219183,-12.0956,-45.7866
2021-01-02,MED_000066,City01,7994.56146601144,1.1959259167926457,9560.903250594889,-12.0956,-45.7866
2021-01-02,MED_000098,City03,189.57352299100242,4.007993947021922,759.8095326635589,-12.4169,-41.7722
2021-01-02,MED_000007,City01,71449.7231269117,1.4988811403636275,107094.64247913087,-12.0956,-45.7866
2021-01-03,MED_000083,City02,29530.111380405626,4.955262218356154,146329.4452271731,-10.7171,-43.6302
2021-01-03,MED_000024,City02,81403.68489756304,2.380992445042037,193821.55873968016,-10.7171,-43.6302
2021-01-03,MED_000106,City01,34521.19882023009,0.5990818037648581,20681.022057348735,-12.0956,-45.7866
2021-01-03,MED_000047,City01,5189.5648557143,70.1011942188532,363794.69386176305,-12.0956,-45.7866
2021-01-03,MED_000107,City01,30388.369446485136,1.1933730644205243,36264.661569095,-12.0956,-45.7866
2021-01-03,MED_000060,City01,829.3072693864042,2.673546243521729,2217.1913347932837,-12.0956,-45.7866
2021-01-03,MED_000094,City01,76677.8030988651,7.80452499281424,598433.8306791818,-12.0956,-45.7866
2021-01-03,MED_000096,City01,2307.5941010457013,196.17766671200565,452698.4264615339,-12.0956,-45.7866
2021-01-03,MED_000066,City01,62566.147476015176,1.6165871900389177,101143.6325398119,-12.0956,-45.7866
2021-01-03,MED_000099,City01,9992.846193194628,170.25878736518982,1701369.8751801706,-12.0956,-45.7866
2021-01-03,MED_000041,City01,10429.607666947992,128.92176153971698,1344603.392591073,-12.0956,-45.7866
2021-01-03,MED_000007,City01,14915.970091303734,0.982745794387213,14658.606876434198,-12.0956,-45.7866
2021-01-03,MED_000040,City02,24394.523236543388,6.581512277300848,160552.8541802111,-10.7171,-43.6302
2021-01-03,MED_000071,City01,21506.123678219567,4.371353730336377,94010.87396586059,-12.0956,-45.7866
2021-01-03,MED_000010,City01,29349.482257423777,3.715477167843522,109047.3312154866,-12.0956,-45.7866
2021-01-03,MED_000004,City01,11807.655260024265,1.5104982981105957,17835.443174943273,-12.0956,-45.7866
2021-01-03,MED_000078,City01,15829.377746707052,4.626599371773602,73236.18913848187,-12.0956,-45.7866
2021-01-03,MED_000016,City01,37980.104366228894,7.709571543686363,292810.3318481165,-12.0956,-45.7866
2021-01-03,MED_000085,City01,1557.7929369128913,6.097092732420264,9498.007994267207,-12.0956,-45.7866
2021-01-03,MED_000098,City03,3587.030929857368,4.685597897746577,16807.384584091633,-12.4169,-41.7722
2021-01-03,MED_000097,City01,9654.603975708786,22.753681530994267,219677.7841711488,-12.0956,-45.7866
2021-01-03,MED_000022,City01,14304.406272884115,9.75059174315434,139476.42569510898,-12.0956,-45.7866
2021-01-03,MED_000076,City01,48805.1360464481,3.21512800314361,156914.75960016888,-12.0956,-45.7866
2021-01-03,MED_000005,City02,8765.631465638813,2.0082946538027344,17603.970809647457,-10.7171,-43.6302
2021-01-03,MED_000119,City01,16591.96733274555,128.8740179463186,2138273.495804982,-12.0956,-45.7866
2021-01-03,MED_000053,City02,66018.3651963555,0.7653560034217568,50527.55213912065,-10.7171,-43.6302
2021-01-03,MED_000090,City01,298680.40184778924,6.8652208822861445,2050506.9318950598,-12.0956,-45.7866
2021-01-03,MED_000028,City01,3312.1477628203343,22.828258652353774,75610.5658244775,-12.0956,-45.7866
2021-01-04,MED_000004,City01,24780.627016274233,0.4882126379480391,12098.215285621689,-12.0956,-45.7866
2021-01-04,MED_000080,City01,82610.14658553939,16.369302686763806,1352270.4944566218,-12.0956,-45.7866
2021-01-04,MED_000099,City01,29516.254267636083,262.94386832307123,7761118.075539592,-12.0956,-45.7866
2021-01-04,MED_000010,City01,17373.112496883896,0.9044505929592624,15713.121899354612,-12.0956,-45.7866
2021-01-04,MED_000096,City01,266.57134556507697,103.7431220096928,27654.94362724576,-12.0956,-45.7866
2021-01-04,MED_000047,City01,8143.315862695182,136.33711794398718,1110236.2152274146,-12.0956,-45.7866
2021-01-04,MED_000028,City01,2942.123961261265,9.187070962246422,27029.50161183278,-12.0956,-45.7866
2021-01-04,MED_000081,City01,1377.9254490158853,243.9275850379985,336114.0271408447,-12.0956,-45.7866
2021-01-04,MED_000083,City02,2397.635288258905,4.826766395333075,11572.825437632811,-10.7171,-43.6302
2021-01-04,MED_000095,City01,130093.7884073918,14.256278922911283,1854653.3336739799,-12.0956,-45.7866
2021-01-04,MED_000108,City01,3837.615344093802,8.636743444281027,33144.499164774425,-12.0956,-45.7866
2021-01-04,MED_000094,City01,140154.56761114404,2.969963159009136,416253.9023719529,-12.0956,-45.7866
2021-01-04,MED_000024,City02,256764.16700839298,5.124249432633074,1315723.6371132615,-10.7171,-43.6302
2021-01-04,MED_000042,City01,5228.735545243889,41.6248373718391,217645.2667311313,-12.0956,-45.7866
2021-01-04,MED_000007,City01,18493.38684870796,1.1007995212750774,20357.511389812535,-12.0956,-45.7866
2021-01-04,MED_000097,City01,7942.433305391166,33.2447186046808,264043.9602741741,-12.0956,-45.7866
2021-01-04,MED_000029,City01,10980.019920379083,4.985360358927055,54739.35605128729,-12.0956,-45.7866
2021-01-04,MED_000076,City01,22607.870669237887,11.8811691437467,268607.9354011652,-12.0956,-45.7866
2021-01-04,MED_000090,City01,57922.56183153751,10.215368558247892,591700.3169470577,-12.0956,-45.7866
2021-01-04,MED_000005,City02,58581.341120617486,0.6294381415660281,36873.33048540701,-10.7171,-43.6302
2021-01-04,MED_000061,City01,2445.382389224402,1.2499495551235515,3056.6046295180086,-12.0956,-45.7866
2021-01-04,MED_000067,City01,9828.086716199123,0.9248475859600089,9089.48227408239,-12.0956,-45.7866
2021-01-04,MED_000041,City01,1478.7777472449445,552.592389943549,817161.3295454214,-12.0956,-45.7866
2021-01-04,MED_000038,City02,153213.76835874352,1.904770770285364,291837.10757500725,-10.7171,-43.6302
2021-01-04,MED_000082,City02,95405.4027972012,1751.2884117380022,167082376.33593485,-10.7171,-43.6302
2021-01-05,MED_000058,City01,4904.707639033381,7.74647965274699,37994.217928444814,-12.0956,-45.7866
2021-01-05,MED_000048,City01,3455.5999497107578,1.6478657025565295,5694.364638884426,-12.0956,-45.7866
2021-01-05,MED_000026,City02,218055.54705396434,1374.489424817618,299715043.4484945,-10.7171,-43.6302
2021-01-05,MED_000080,City01,15494.935213428062,5.502182178000509,85255.9563805964,-12.0956,-45.7866
2021-01-05,MED_000097,City01,3721.994924257367,45.686848314268964,170046.21753102532,-12.0956,-45.7866
2021-01-05,MED_000032,City01,39599.628160149456,5.559657928508869,220160.386666578,-12.0956,-45.7866
2021-01-05,MED_000106,City01,18021.32508072864,1.0708562686657581,19298.248932361712,-12.0956,-45.7866
2021-01-05,MED_000041,City01,1801.6526920994684,55.30656682172919,99643.22500514754,-12.0956,-45.7866
2021-01-05,MED_000024,City02,44838.9222850869,10.68353125277952,479038.02757367794,-10.7171,-43.6302
2021-01-05,MED_000056,City03,5888.163527074996,2.262659421875087,13322.908682077483,-12.4169,-41.7722
2021-01-05,MED_000028,City01,11881.476672147912,4.3228344531703895,51361.656712901255,-12.0956,-45.7866
2021-01-05,MED_000108,City01,1981.5860659460448,3.033276062388438,6010.697579396614,-12.0956,-45.7866
2021-01-05,MED_000025,City01,394.96553175327796,2829.980224543014,1117744.6442378925,-12.0956,-45.7866
2021-01-05,MED_000119,City01,1682.233561914029,85.80978529410768,144352.10076238483,-12.0956,-45.7866
2021-01-05,MED_000005,City02,15449.341433830155,0.43184333847481327,6671.695182022473,-10.7171,-43.6302
2021-01-05,MED_000004,City01,39527.85667290751,0.6702105993489756,26491.98851172975,-12.0956,-45.7866
2021-01-05,MED_000098,City03,2302.4379405142245,6.345934959273488,14611.121418266868,-12.4169,-41.7722
2021-01-05,MED_000113,City01,538.4648622420067,0.6530179299412787,351.62720968739103,-12.0956,-45.7866
2021-01-05,MED_000010,City01,20217.436643170215,2.0598347659243332,41644.57887547456,-12.0956,-45.7866
2021-01-05,MED_000007,City01,13475.854041509396,3.8136082425834914,51391.62804855229,-12.0956,-45.7866
2021-01-05,MED_000060,City01,2177.3372448505706,5.583803618914508,12157.82358739396,-12.0956,-45.7866
2021-01-05,MED_000099,City01,13498.006724781666,74.99637731248377,1012301.6052981692,-12.0956,-45.7866
2021-01-05,MED_000066,City01,139536.3407916226,3.990968706900014,556885.1695747018,-12.0956,-45.7866
2021-01-05,MED_000072,City01,30787.414111647275,10.284334014114743,316628.0501550503,-12.0956,-45.7866
2021-01-05,MED_000067,City01,18061.145177852915,2.2039405061856145,39805.68944556903,-12.0956,-45.7866
2021-01-05,MED_000061,City01,622.8185364318741,3.521033355896687,2192.9648414473845,-12.0956,-45.7866
2021-01-06,MED_000029,City01,92648.00919712501,13.634109830819764,1263173.133000402,-12.0956,-45.7866
2021-01-06,MED_000119,City01,7205.995307931053,631.1971358299354,4548403.599170034,-12.0956,-45.7866
2021-01-06,MED_000053,City02,9230.501813000781,2.9137330505474424,26895.218205678462,-10.7171,-43.6302
2021-01-06,MED_000058,City01,4486.859304360605,5.425467708461127,24343.31026821682,-12.0956,-45.7866
2021-01-06,MED_000109,City01,1000.9179800815585,7.73857062076454,7745.6744744541365,-12.0956,-45.7866
2021-01-06,MED_000099,City01,2961.955983923899,364.99960315381907,1081112.758691303,-12.0956,-45.7866
2021-01-06,MED_000095,City01,9340.090309721587,18.304461279148438,170965.32141804832,-12.0956,-45.7866
2021-01-06,MED_000083,City02,2343.3274112982617,4.481872084553375,10502.493709666403,-10.7171,-43.6302
2021-01-06,MED_000022,City01,56997.742607853186,5.440812346996411,310114.0217317311,-12.0956,-45.7866
2021-01-06,MED_000048,City01,18672.026970369072,5.842276935996833,109087.15251729805,-12.0956,-45.7866
2021-01-06,MED_000090,City01,69947.9984704836,5.295742303808138,370426.57456684695,-12.0956,-45.7866
2021-01-06,MED_000085,City01,61716.82331245467,5.396350007120984,333045.57992164925,-12.0956,-45.7866
2021-01-06,MED_000094,City01,26511.41158402966,4.8815252591701555,129416.12530369706,-12.0956,-45.7866
2021-01-06,MED_000060,City01,2265.236637392677,10.402119209262816,23563.261539348274,-12.0956,-45.7866
2021-01-06,MED_000005,City02,49843.3187011215,1.3355932163578021,66570.39833797785,-10.7171,-43.6302
2021-01-06,MED_000080,City01,33372.10444294663,76.25329497053046,2544732.9238753594,-12.0956,-45.7866
2021-01-06,MED_000113,City01,533.6017143714097,7.149614825811514,3815.0467281482715,-12.0956,-45.7866
2021-01-06,MED_000026,City02,198397.17090510717,137.41897473237336,27263535.81558328,-10.7171,-43.6302
2021-01-06,MED_000042,City01,4685.1878106935055,4.301830595592866,20154.88427014008,-12.0956,-45.7866
2021-01-06,MED_000096,City01,944.2594423516193,58.40986969993892,55154.07099069507,-12.0956,-45.7866
2021-01-06,MED_000010,City01,73208.05664190934,8.359833706085418,612007.1794720441,-12.0956,-45.7866
2021-01-06,MED_000024,City02,268697.6431070137,6.623136894117072,1779621.2734243642,-10.7171,-43.6302
2021-01-06,MED_000004,City01,7161.262065690349,0.733900465591374,5255.653564231992,-12.0956,-45.7866
2021-01-06,MED_000061,City01,2094.9766181703944,2.980114644094363,6243.270498844878,-12.0956,-45.7866
2021-01-07,MED_000090,City01,80946.1338668236,7.487347455476916,606071.8294384555,-12.0956,-45.7866
2021-01-07,MED_000107,City01,37931.27072502915,3.9202591546232988,148700.41130629025,-12.0956,-45.7866
2021-01-07,MED_000081,City01,7969.940807115151,441.19639478632433,3516309.1507596127,-12.0956,-45.7866
2021-01-07,MED_000004,City01,9582.295823058015,3.7662716273844667,36089.52888358809,-12.0956,-45.7866
2021-01-07,MED_000066,City01,16649.747240419267,0.7473698724578621,12443.519471527788,-12.0956,-45.7866
2021-01-07,MED_000053,City02,38596.35270006989,2.3932812575351177,92371.9275262922,-10.7171,-43.6302
2021-01-07,MED_000106,City01,37909.535377856664,8.569886498706268,324880.4154069214,-12.0956,-45.7866
2021-01-07,MED_000029,City01,14816.808598307236,4.580868394068951,67873.8502089547,-12.0956,-45.7866
2021-01-07,MED_000095,City01,37427.56395280795,6.511678859690272,243716.27696120518,-12.0956,-45.7866
2021-01-07,MED_000038,City02,77294.85908633302,13.835624111555598,1069422.6160741614,-10.7171,-43.6302
2021-01-07,MED_000042,City01,1401.0959309505508,12.529568830092055,17555.127904406832,-12.0956,-45.7866
2021-01-07,MED_000025,City01,1668.3384011348576,414.2630201455803,691130.9046789748,-12.0956,-45.7866
2021-01-07,MED_000097,City01,12789.34777276031,110.02554959121716,1407155.017611162,-12.0956,-45.7866
2021-01-07,MED_000085,City01,406732.6438459197,7.901746248431768,3213898.14262423,-12.0956,-45.7866
2021-01-07,MED_000022,City01,20611.84749482456,4.771919739530899,98358.08192875383,-12.0956,-45.7866
2021-01-07,MED_000078,City01,377537.32195207156,6.761155668911938,2552588.60454208,-12.0956,-45.7866
2021-01-07,MED_000058,City01,3393.530050174029,4.4696265949341605,15167.812162966096,-12.0956,-45.7866
2021-01-07,MED_000076,City01,9382.688393198428,9.0574758388998,84983.47342532035,-12.0956,-45.7866
2021-01-07,MED_000010,City01,6889.411016286177,3.4256697004178283,23600.846572216353,-12.0956,-45.7866
2021-01-07,MED_000040,City02,70000.86987083526,4.04744298654915,283324.5298110519,-10.7171,-43.6302
2021-01-07,MED_000061,City01,947.54638881689,18.05041212212237,17103.60282297367,-12.0956,-45.7866
2021-01-07,MED_000109,City01,1077.622754267368,1.47138519792335,1585.598169574397,-12.0956,-45.7866
2021-01-07,MED_000082,City02,159837.31587427674,303.55904737529517,48520063.34181959,-10.7171,-43.6302
2021-01-07,MED_000113,City01,467.7606741619997,1.9219462780578456,899.010886727484,-12.0956,-45.7866
2021-01-08,MED_000053,City02,21955.810293666953,1.0192564810992952,22378.601939606662,-10.7171,-43.6302
2021-01-08,MED_000106,City01,7994.9780644647535,7.464172863735609,59675.89831493925,-12.0956,-45.7866
2021-01-08,MED_000024,City02,20325.488909359174,6.383174403791495,129741.14055076939,-10.7171,-43.6302
2021-01-08,MED_000041,City01,3215.661625637499,22.672108327067686,72905.82871964795,-12.0956,-45.7866
2021-01-08,MED_000113,City01,517.6955766347143,2.211882952326925,1145.0820204533816,-12.0956,-45.7866
2021-01-08,MED_000025,City01,1201.4755909414644,165.71491968705644,199102.43105882345,-12.0956,-45.7866
2021-01-08,MED_000032,City01,285999.0419583437,7.914166583558849,2263444.060796569,-12.0956,-45.7866
2021-01-08,MED_000094,City01,50648.33074964598,3.5595761247276445,180286.58889374885,-12.0956,-45.7866
2021-01-08,MED_000022,City01,96831.32344127218,6.670272641796391,645891.3276192554,-12.0956,-45.7866
2021-01-08,MED_000038,City02,111574.90519034781,12.314443405390785,1373982.8554283807,-10.7171,-43.6302
2021-01-08,MED_000029,City01,9573.691038107932,3.9198455585054583,37527.39029423089,-12.0956,-45.7866
2021-01-08,MED_000109,City01,724.9239914742309,14.658730497135574,10626.465421928557,-12.0956,-45.7866
2021-01-08,MED_000028,City01,13198.95050803025,3.222330761574711,42531.38424252804,-12.0956,-45.7866
2021-01-08,MED_000067,City01,16592.533928594745,1.6734035567902943,27766.00529227408,-12.0956,-45.7866
2021-01-08,MED_000016,City01,7014.800756443073,4.426778687794634,31052.970487747873,-12.0956,-45.7866
2021-01-08,MED_000060,City01,1887.5374350355908,3.3984119716644585,6414.629816189777,-12.0956,-45.7866
2021-01-08,MED_000047,City01,1545.1487846970256,117.6225836121681,181744.39212126582,-12.0956,-45.7866
2021-01-08,MED_000007,City01,6286.840732289955,3.4139996426708294,21463.272013566322,-12.0956,-45.7866
2021-01-08,MED_000066,City01,35301.31365244251,4.162430234949363,146939.25528035744,-12.0956,-45.7866
2021-01-08,MED_000095,City01,16876.685471251905,7.7046394619011105,130028.77686790057,-12.0956,-45.7866
2021-01-08,MED_000083,City02,8644.04827912473,6.470256872448228,55929.21278378107,-10.7171,-43.6302
2021-01-08,MED_000026,City02,116715.54769517345,1193.1641483201045,139260807.06142616,-10.7171,-43.6302
2021-01-08,MED_000099,City01,542.5509588414475,48.10019367999334,26096.80620153972,-12.0956,-45.7866
2021-01-08,MED_000042,City01,3332.6603451146266,178.57997289092665,595146.3940852362,-12.0956,-45.7866
2021-01-09,MED_000097,City01,6034.6671388164705,105.92618468116378,639229.2658356236,-12.0956,-45.7866
2021-01-09,MED_000107,City01,19188.07218923635,0.4683602260443394,8986.92982790584,-12.0956,-45.7866
2021-01-09,MED_000032,City01,25261.823231146696,4.875449888894545,123162.75326556781,-12.0956,-45.7866
2021-01-09,MED_000109,City01,3479.760220611365,1.0612445854250567,3692.876692701312,-12.0956,-45.7866
2021-01-09,MED_000066,City01,61660.00202146886,2.5396540228721634,156595.07218412912,-12.0956,-45.7866
2021-01-09,MED_000048,City01,6655.406081801235,4.59610945509755,30588.974820080395,-12.0956,-45.7866
2021-01-09,MED_000095,City01,255750.03078153788,14.16711453402194,3623239.978161684,-12.0956,-45.7866
2021-01-09,MED_000016,City01,8762.922034691008,4.062447431049525,35598.91010831776,-12.0956,-45.7866
2021-01-09,MED_000076,City01,15869.300561390624,4.880184383675118,77445.1127795453,-12.0956,-45.7866
2021-01-09,MED_000047,City01,502.36815240801377,46.707231271586444,23464.225478000684,-12.0956,-45.7866
2021-01-09,MED_000071,City01,24197.923667338946,1.8387246983952623,44493.319897019384,-12.0956,-45.7866
2021-01-09,MED_000082,City02,534668.1942987704,1714.039395897432,916442348.7614353,-10.7171,-43.6302
2021-01-09,MED_000108,City01,4045.9482987392653,6.104586817853578,24698.84265020083,-12.0956,-45.7866
2021-01-09,MED_000029,City01,118472.8440583031,9.936898328114902,1177252.6060499696,-12.0956,-45.7866
2021-01-09,MED_000042,City01,8624.723334475964,337.26037309714815,2908777.4096450433,-12.0956,-45.7866
2021-01-09,MED_000119,City01,8500.502191611191,295.5297992882784,2512151.706536426,-12.0956,-45.7866
2021-01-09,MED_000040,City02,4128.256644504175,5.299911179655842,21879.39354269619,-10.7171,-43.6302
2021-01-09,MED_000113,City01,1752.6733433157403,0.763020874759878,1337.326347585096,-12.0956,-45.7866
2021-01-09,MED_000041,City01,3215.002860573361,101.59981061745907,326643.6817688426,-12.0956,-45.7866
2021-01-09,MED_000010,City01,9273.778616974501,2.688070516820237,24928.57087980711,-12.0956,-45.7866
2021-01-09,MED_000067,City01,15836.851895356749,1.6682355086715053,26419.59867740576,-12.0956,-45.7866
2021-01-10,MED_000041,City01,456.9843212747325,154.19147108638992,70463.08476076645,-12.0956,-45.7866
2021-01-10,MED_000100,City01,5499.432816108854,2.007355743550202,11039.318049684569,-12.0956,-45.7866
2021-01-10,MED_000040,City02,60873.088681076035,6.046284889750391,368056.0362848256,-10.7171,-43.6302
2021-01-10,MED_000010,City01,8974.771316102457,2.898913570958765,26017.08636450087,-12.0956,-45.7866
2021-01-10,MED_000029,City01,68551.75643859085,5.774007239901494,395818.3379843874,-12.0956,-45.7866
2021-01-10,MED_000016,City01,19466.527629365675,4.0907794629807785,79633.27144175701,-12.0956,-45.7866
2021-01-10,MED_000066,City01,241668.91932618813,9.327558012450687,2254180.864821285,-12.0956,-45.7866
2021-01-10,MED_000047,City01,20999.48794974965,209.85124795566355,4406768.752684883,-12.0956,-45.7866
2021-01-10,MED_000060,City01,1431.1142055570838,2.5148558584539424,3599.0459439618917,-12.0956,-45.7866
2021-01-10,MED_000025,City01,927.6908134461523,280.77486695344794,260472.2647192793,-12.0956,-45.7866
2021-01-10,MED_000109,City01,1778.5438972006405,6.323171595017462,11246.038251270747,-12.0956,-45.7866
2021-01-10,MED_000085,City01,73196.22022257307,7.424987385327739,543481.0118062763,-12.0956,-45.7866
2021-01-10,MED_000107,City01,3628.4066432506233,2.9717410835867133,10782.685089706836,-12.0956,-45.7866
2021-01-10,MED_000083,City02,5928.090795344472,2.597950979010759,15400.889285429841,-10.7171,-43.6302
2021-01-10,MED_000007,City01,8704.130309787206,2.2431841336798413,19524.967008396463,-12.0956,-45.7866
2021-01-10,MED_000080,City01,257385.50197111594,15.89176325906518,4090309.4636406284,-12.0956,-45.7866
2021-01-10,MED_000004,City01,6982.705757119506,3.1438109597546826,21952.306887974424,-12.0956,-45.7866
2021-01-10,MED_000098,City03,26687.98498980469,3.4009643023691636,90764.8842524898,-12.4169,-41.7722
2021-01-10,MED_000053,City02,3579.4936377853905,5.066149388202786,18134.24950314222,-10.7171,-43.6302
2021-01-10,MED_000026,City02,17286.61485011491,58.26381814292783,1007184.1839339308,-10.7171,-43.6302
2021-01-11,MED_000060,City01,2171.997455707562,2.6730786766648342,5805.9200846221565,-12.0956,-45.7866
2021-01-11,MED_000096,City01,1482.3632197977984,43.2767580338519,64151.87438147094,-12.0956,-45.7866
2021-01-11,MED_000044,City01,2240.3319169494416,1.5505902213038683,3473.836762896754,-12.0956,-45.7866
2021-01-11,MED_000061,City01,497.957069837002,15.930403463842321,7932.657030176149,-12.0956,-45.7866
2021-01-11,MED_000042,City01,2795.562622289523,75.54692188785596,211196.15105871638,-12.0956,-45.7866
2021-01-11,MED_000109,City01,1622.4385310003838,2.8644505447689106,4647.39493397812,-12.0956,-45.7866
2021-01-11,MED_000080,City01,143304.05614056933,5.50691386522407,789163.0937033498,-12.0956,-45.7866
2021-01-11,MED_000022,City01,43429.22577772714,3.0961766084482347,134464.55297601587,-12.0956,-45.7866
2021-01-11,MED_000099,City01,3195.6055017392587,26.262160842474625,83923.50567577324,-12.0956,-45.7866
2021-01-11,MED_000108,City01,11577.092015341117,9.892830031383042,114530.20356545143,-12.0956,-45.7866
2021-01-11,MED_000056,City03,6171.944316589995,0.8262855531151546,5099.788423429499,-12.4169,-41.7722
2021-01-11,MED_000047,City01,4824.737067795478,60.502089760007074,291906.6751441953,-12.0956,-45.7866
2021-01-11,MED_000078,City01,54281.23013347921,6.202142702322884,336659.93534546706,-12.0956,-45.7866
2021-01-11,MED_000028,City01,20416.21429640134,1.2713094887929783,25955.326960245882,-12.0956,-45.7866
2021-01-11,MED_000081,City01,1186.7190935773508,688.6493606085788,817233.3450140349,-12.0956,-45.7866
2021-01-11,MED_000106,City01,39874.58834257099,3.2151443981599814,128202.55933855243,-12.0956,-45.7866
2021-01-11,MED_000004,City01,11288.973475336583,5.005997354187344,56512.57134902604,-12.0956,-45.7866
2021-01-11,MED_000119,City01,4051.3881201423396,67.89571176055675,275071.88003532815,-12.0956,-45.7866
2021-01-11,MED_000040,City02,63521.06928205274,6.399141775429379,406480.3280627275,-10.7171,-43.6302
2021-01-11,MED_000053,City02,18967.24075878092,0.5282927137697792,10020.255093181138,-10.7171,-43.6302
